day,ZUSD,USD,USDT,USD,DUET,ADUET,ZBTC,BTC,ZNAS,NAS
1,0.9779732573017847,1,1,1,5.069484084259243,11.41,16022.797214136895,11829.6,994.0962583397636,7570.25
2,0.972394621619998,1,1,1,4.967717042066539,11.85,15985.896094236416,11226.0,1018.2906486848684,7660.180176
3,0.9202285109989206,1,1,1,5.0557137718969285,11.8,15264.016247824986,11332.7,1031.8705480350416,7642.669922
4,0.8778778533771389,1,1,1,5.138578048882232,11.43,14603.112862817583,11167.4,1052.5309905135787,7654.549805
5,0.8798487654709549,1,1,1,4.817441249274161,11.34,14673.958339145174,11384.4,1144.3630121281813,7622.319824
6,0.8291440043180003,1,1,1,4.342849159163917,10.56,13831.100856374576,12622.1,1390.1846938852111,7523.259766
7,0.8297489331452255,1,1,1,4.243072724416817,10.44,13896.28292994327,13025.0,1443.8653303140727,7453.169922
8,0.8477888066240992,1,1,1,3.479471925738941,10.98,14273.530395809687,11924.8,1908.980826010881,7430.259766
9,0.847681314053427,1,1,1,3.358252256888222,11.23,14309.625983647498,11368.1,2032.840064428922,7447.680176
10,0.8488134550089238,1,1,1,3.2479492770947016,11.51,14328.73754522771,11686.5,2163.5471419624223,7507.870117
11,0.8585660222293036,1,1,1,3.0713365457766235,11.19,14537.8841007045,11374.2,2340.6889618188584,7488.060059
12,0.8718708053581092,1,1,1,2.7878036183473736,11.27,14803.284629622372,10036.4,2710.4688016492078,7561.689941
13,0.8762939616878419,1,1,1,2.7329956266792825,11.21,14954.958012974663,10792.9,2811.0978632487854,7545.5
14,0.8747594539425451,1,1,1,2.7607238138481542,11.41,14817.571174102475,9283.5,2815.313029392357,7434.72998
15,0.8757569949280177,1,1,1,2.7210774670658298,11.54,14697.689125989878,9777.4,2928.379282742623,7494.399902
16,0.8828725478929955,1,1,1,2.652502231574935,11.1,14963.741552550478,10594.8,3079.886934055356,7490.319824
17,0.8841827778488137,1,1,1,2.660733323368008,11.09,15074.722491128723,10544.6,3117.175015163465,7569.029785
18,0.8855111203625783,1,1,1,2.6842309270800615,11.09,15097.36983879239,10754.4,3142.608011812376,7531.069824
19,0.8826405792601052,1,1,1,2.7046054183094212,10.48,15097.398264274674,10727.8,3199.03280309863,7548.75
20,0.8777100859989714,1,1,1,2.7212346920386925,10.01,15042.759956027414,10326.5,3300.8881147409948,7563.189941
21,0.8759955343437331,1,1,1,2.7277509622974065,9.86,14888.051861406399,9647.7,3333.0057547821016,7563.089844
22,0.8728568779505791,1,1,1,2.7445801666348144,9.91,14654.578464760914,10127.0,3393.732027627895,7629.569824
23,0.8768790863308505,1,1,1,2.714577358839893,10.65,14729.505703696586,9756.4,3480.565711940336,7627.649902
24,0.8791626402039584,1,1,1,2.6817342037154015,8.72,14609.51901372741,10156.1,3572.307382935789,7645.450195
25,0.8760237929884432,1,1,1,2.717156229327015,8.0,14564.610670684333,9485.7,3616.746956890371,7628.279785
26,0.8774868020273294,1,1,1,2.7306507227630776,8.14,14574.762288548462,9774.8,3645.004474446744,7637.430176
