3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.9880118400624838,0.9804100783158892,0.0076017617465945955,1
3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.9880118400624838,0.9804100783158892,0.0076017617465945955,1
0,0.8297510725555755,0.20274283113325997,0.3074254447453495,0.5134543778551439,0.006435308672511075,2,0.9712422647320049,0.9627282095497087,0.008514055182296237,1
0,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.9739691415881208,0.9712785516549352,0.0026905899331855915,1
3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,4,0.9736021291065874,0.960065920917831,0.013536208188756366,1
3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,1,1.0260483918409378,1.0218361797740858,0.004212212066851858,1
3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.9852428890228258,0.9789037609925069,0.006339128030318904,1
3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.9807309957974377,0.9778137567732793,0.0029172390241583865,1
0,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.976860018821476,0.966852339656761,0.010007679164715054,1
3,0.8297510725555755,0.9996114468341892,0.38579403402319024,0.5134543778551439,0.006435308672511075,2,0.9864026271653438,0.9764829238533619,0.009919703311981939,1
