day,ZUSD,USD,USDT,USD,DUET,ADUET,ZBTC,BTC,ZNAS,NAS
1,0.9744587056939841,1,1,1,4.816150892455584,11.41,15937.367570362998,11829.6,1030.42698300914,7570.25
2,0.9154775294190047,1,1,1,4.320303350228878,11.85,14972.724655754038,11226.0,1219.028421924639,7660.180176
3,0.8636555195646337,1,1,1,3.8215652826242072,11.8,14324.28427027044,11332.7,1560.6972104434112,7642.669922
4,0.8640197657331268,1,1,1,3.5872767696673993,11.43,14384.12669118421,11167.4,1727.7283097653415,7654.549805
5,0.870124253773378,1,1,1,3.3457448954094295,11.34,14555.91724114977,11384.4,1894.3789420231785,7622.319824
6,0.8937184759704134,1,1,1,2.8940005487557356,10.56,14994.440119301122,12622.1,2273.624437599853,7523.259766
7,0.8967086644716513,1,1,1,2.775256351820468,10.44,15094.65167985754,13025.0,2439.0037776912054,7453.169922
8,0.8942934280368963,1,1,1,2.7404104255717594,10.98,15058.045795761536,11924.8,2539.1634741249823,7430.259766
9,0.8976491486148268,1,1,1,2.6880916962155244,11.23,15277.364529570441,11368.1,2665.302463564979,7447.680176
10,0.9028356160486559,1,1,1,2.6254003366857943,11.51,15269.28795003918,11686.5,2799.245755029814,7507.870117
11,0.9006785018020194,1,1,1,2.65118756563272,11.19,15595.611850171528,11374.2,2855.620410461178,7488.060059
12,0.902550485924785,1,1,1,2.577198976788053,11.27,15479.773398288375,10036.4,3044.336561152642,7561.689941
13,0.9048156552403743,1,1,1,2.495341418222285,11.21,15344.31839830497,10792.9,3235.762673694094,7545.5
14,0.9064230508189058,1,1,1,2.508466271830317,11.41,15440.524915531723,9283.5,3281.7890215842754,7434.72998
15,0.9025144147560281,1,1,1,2.520530830736116,11.54,15353.618222010151,9777.4,3336.1470547867343,7494.399902
16,0.8989880220187997,1,1,1,2.546176527604312,11.1,15311.116307738726,10594.8,3382.7363498201184,7490.319824
17,0.9022423231664917,1,1,1,2.5364653611285273,11.09,15549.927495966986,10544.6,3459.9094490128764,7569.029785
18,0.9009792258260567,1,1,1,2.553287779596801,11.09,15631.196760720079,10754.4,3466.932443082442,7531.069824
19,0.8997612291357701,1,1,1,2.581822841345493,10.48,15728.016639587964,10727.8,3483.001407367901,7548.75
20,0.8979186036390534,1,1,1,2.614307903135244,10.01,15538.349775679004,10326.5,3550.797392156427,7563.189941
21,0.8987038794154947,1,1,1,2.6129179485643683,9.86,15573.12702823315,9647.7,3598.531656724113,7563.089844
22,0.8966699291015421,1,1,1,2.622246368802298,9.91,15423.517723097155,10127.0,3705.1066416892445,7629.569824
23,0.897589378234295,1,1,1,2.6413243236109003,10.65,15595.39078462739,9756.4,3750.2098365282513,7627.649902
24,0.8981872145439856,1,1,1,2.6448995775435393,8.72,15732.666743128355,10156.1,3805.0134976181203,7645.450195
25,0.8987108149870568,1,1,1,2.635798543834974,8.0,15536.689901672831,9485.7,3857.6992327969397,7628.279785
26,0.8974439877677381,1,1,1,2.6541991862281225,8.14,15386.2497409818,9774.8,3861.587461186631,7637.430176
27,0.8978694618107603,1,1,1,2.6509815340368736,8.19,15530.558072237183,9544.6,3930.8351717603023,7490.0
28,0.89694076679277,1,1,1,2.6737379366145775,8.33,15503.375329857461,9678.3,3945.481580444229,7399.009766
29,0.897309858961426,1,1,1,2.6850308109089367,8.51,15400.679806592429,10010.7,4027.6737966513483,7352.819824
30,0.899302570098051,1,1,1,2.6514405335214555,7.74,15501.56030646625,10385.5,4070.982890873584,7371.620117
31,0.8973205554262063,1,1,1,2.6477423184057707,8.0,15455.278698224098,10775.8,4081.408973862337,7044.5
32,0.8944325452721105,1,1,1,2.659839398878598,8.14,15310.519829587889,10845.5,4093.2716529745953,6964.029785
33,0.8970040953811922,1,1,1,2.645543597445625,8.42,15354.034599650582,11389.1,4158.860361631312,7157.209961
34,0.8960545563560753,1,1,1,2.643984653719202,8.25,15069.42930262298,11601.4,4199.96267799069,7068.669922
35,0.8966739593206438,1,1,1,2.6383746429931394,8.25,14946.576765611308,11786.2,4257.020418985103,7276.430176
36,0.8959125302231334,1,1,1,2.643390029416884,8.12,15037.573624693761,11391.0,4305.287568794919,7278.629883
37,0.8973491295268159,1,1,1,2.6489419803553167,8.09,15041.056950530092,11354.6,4384.624789891508,7116.089844
38,0.8976199216887017,1,1,1,2.645534580107773,7.93,14935.47946993984,10640.9,4451.190506642915,7107.22998
39,0.9002524743708931,1,1,1,2.6667674165695696,7.43,15051.075677940953,10013.8,4464.245022506559,7141.209961
40,0.8976263345892431,1,1,1,2.6843016683253893,7.45,14575.103290640334,10376.0,4483.441838133996,7118.669922
41,0.8974398921623271,1,1,1,2.696753084264308,7.87,14391.760183227218,10416.8,4502.660826712869,6789.149902
42,0.8983795951949181,1,1,1,2.721960451217109,7.45,14316.22157366244,10512.6,4527.895044202131,7016.390137
43,0.8987403912866773,1,1,1,2.730996079921885,7.0,14229.400502102972,10586.0,4589.024686600381,6852.399902
44,0.8964839263392494,1,1,1,2.73642141082041,7.23,13858.689768367918,10363.7,4626.851385301462,6713.899902
45,0.8981611331324786,1,1,1,2.7331118904476805,7.13,13637.583180400785,10487.1,4705.71247402642,6810.120117
46,0.8993578477520686,1,1,1,2.7371206930899588,7.55,13663.928987567477,10361.1,4723.184432766171,6967.100098
47,0.9013327700688467,1,1,1,2.720810249303149,7.35,13482.08131931208,10408.1,4822.718806295951,7069.169922
48,0.9021504144962437,1,1,1,2.742161095267697,7.57,13597.265101227378,10080.7,4888.102270138184,6965.290039
49,0.8969801623496755,1,1,1,2.7751289280150293,7.4,13042.151280824994,10109.6,4873.209762541208,6937.089844
50,0.8952785870836606,1,1,1,2.8004145955499316,7.72,12777.82521973222,10372.2,4957.4016986486,6988.850098
51,0.8957130001519227,1,1,1,2.8066867780725855,7.82,12775.221909971584,10303.3,5023.99786769584,7203.129883
52,0.898548309462687,1,1,1,2.8024711312230277,7.69,12840.097158143582,10319.0,5092.2491313136825,7158.589844
53,0.9008705347998986,1,1,1,2.8121353984860717,7.3,13002.560422375065,10348.6,5155.277100398174,7039.149902
54,0.9006979535570481,1,1,1,2.8343329706275346,7.11,12966.980363889019,10233.8,5174.153439965153,6829.100098
55,0.906560210063521,1,1,1,2.7988483983858776,7.18,13015.250925441125,10226.5,5318.18947855716,6830.910156
56,0.9096914928072204,1,1,1,2.7858930296196154,7.34,13017.39478255051,10139.6,5436.117760930989,6769.870117
57,0.9033582973548294,1,1,1,2.848402507930216,7.29,12493.885576963345,10235.3,5423.494517520298,6890.450195
58,0.9059468865016765,1,1,1,2.8405300419317983,7.69,12493.846943331424,10163.7,5524.492414715058,6867.02002
59,0.9063689419974126,1,1,1,2.868027915577324,7.48,12603.49885952735,9908.8,5540.736748472303,6642.919922
60,0.9046548141304678,1,1,1,2.88558138415039,7.54,12366.141204911824,9992.3,5553.586512570243,6526.959961
61,0.9054307850709359,1,1,1,2.8995031685580375,7.44,12417.353304561353,9720.3,5592.158704717119,6575.660156
62,0.9039973812467641,1,1,1,2.9430911563085704,7.62,12452.930219249612,8682.6,5618.481348533482,6527.350098
63,0.9028908525192715,1,1,1,2.9727689876886267,7.37,12480.803596827229,8364.4,5644.404226350784,6678.339844
64,0.8973513095445611,1,1,1,3.008556842169406,7.19,11947.592152759562,7970.9,5612.47754512069,6701.040039
65,0.8915135715803897,1,1,1,3.058787916984652,7.36,11447.839124231656,8151.5,5587.974235322525,6913.330078
66,0.8894655210447503,1,1,1,3.082756217692271,6.99,11225.317631004766,8165.8,5575.137129987713,6892.399902
67,0.8859796409124486,1,1,1,3.136839341063319,7.46,10817.30022383168,7995.0,5618.450823931961,6949.009766
68,0.8858225116079598,1,1,1,3.1549484294614327,7.12,10726.294892805827,8275.9,5656.763422334622,7062.129883
69,0.8864460746534601,1,1,1,3.1570397355113538,6.9,10682.672767052942,8293.4,5701.494971731429,6795.209961
70,0.8831042167139881,1,1,1,3.195803742489039,7.02,10433.751967678441,8341.7,5692.214929900971,6838.850098
71,0.8834018342418175,1,1,1,3.2244437309704552,6.44,10614.213993657931,8131.8,5694.133279857009,6613.279785
72,0.8837792471128727,1,1,1,3.253393620204849,6.01,10429.367891464415,8121.6,5701.514689165048,6682.740234
73,0.8854980410822814,1,1,1,3.263138051587886,6.25,10398.578108596492,8064.4,5736.999761946345,6704.240234
74,0.8842983955897813,1,1,1,3.281745696142056,5.8,10249.641915415415,7965.4,5742.506353313162,6763.959961
75,0.8803583236908896,1,1,1,3.3142833272073595,5.47,9864.761326413127,8282.3,5765.510954329631,6767.970215
76,0.8805615597335528,1,1,1,3.3400312313313996,5.18,9815.965772920492,8166.4,5776.183841952103,6594.959961
77,0.8810457585542599,1,1,1,3.3692742419416652,5.15,9844.054089793928,8528.9,5807.028960639803,6448.390137
78,0.8829802879896816,1,1,1,3.3945744105208226,4.71,9912.594423558876,8512.2,5862.3890317643045,6491.52002
79,0.8836088387409113,1,1,1,3.4054677242345504,4.52,9872.778668701543,8304.3,5868.242737783815,6342.970215
80,0.8832139324827034,1,1,1,3.417543923690067,4.27,9866.58140452642,8350.4,5883.816983913016,6243.189941
81,0.8852364604410321,1,1,1,3.433610756751569,4.17,9907.822906141733,8298.4,5925.54646214363,6046.560059
82,0.8864172106690743,1,1,1,3.4621189003427175,4.78,9892.81680804139,8331.9,5949.967250857951,5899.350098
83,0.8861516435235969,1,1,1,3.4816974201127815,4.89,9855.476035232668,8170.0,5948.674964088923,6262.77002
84,0.8865962691149759,1,1,1,3.4985812871605124,5.21,9805.141288852652,7976.1,5980.470862483516,6288.299805
85,0.8895720372846504,1,1,1,3.5340761242482177,5.08,9850.431492969503,8109.1,6045.358511132636,6285.27002
86,0.8884803541820889,1,1,1,3.5597772308838205,5.18,9750.833136020474,7906.3,6081.584882976937,6329.970215
87,0.8884838855491553,1,1,1,3.565703939131854,5.25,9753.00572561139,7917.6,6082.148254813777,6360.870117
88,0.8886159900956048,1,1,1,3.590097477104812,5.65,9694.118629050034,8217.2,6104.165429742633,6147.129883
89,0.8903052606106702,1,1,1,3.603950962166397,5.92,9737.226325992342,8190.0,6118.06738580617,6422.669922
90,0.8912950484865925,1,1,1,3.618050021170904,5.85,9738.079305170071,8031.1,6138.247167278754,6488.25
91,0.8928265318437114,1,1,1,3.6246543991295996,5.98,9802.110939522117,7447.1,6160.469144045732,6551.850098
92,0.8896391320856238,1,1,1,3.650335765668004,6.19,9597.901253972608,7443.9,6140.230654529215,6600.689941
93,0.885631007801763,1,1,1,3.7086650849687213,6.2,9279.134885366326,8575.9,6155.689054915558,6620.939941
94,0.8878964556770522,1,1,1,3.731147338355931,6.11,9381.690354860877,9129.9,6171.43533363384,6601.399902
95,0.8883450445794373,1,1,1,3.756838403252578,6.15,9410.167844194972,9710.0,6182.689968440911,6541.040039
96,0.8888087198192778,1,1,1,3.770185807650314,6.17,9436.186722463817,9284.8,6205.387412529848,6669.640137
97,0.8899200118234133,1,1,1,3.7935665053287693,6.01,9480.289437049234,9359.7,6241.170188198463,6668.560059
98,0.8918311924670957,1,1,1,3.7962160771191087,6.05,9503.303405029596,9116.4,6267.482666202991,6718.450195
99,0.8926632503110098,1,1,1,3.8088609674591045,5.52,9539.2825672129,9124.0,6279.29761115731,6784.609863
100,0.8935405733340366,1,1,1,3.81115248878317,5.39,9579.825372787953,9244.8,6306.504615807812,6646.810059
101,0.8938647352851715,1,1,1,3.849013894706084,5.41,9583.300777237455,9316.3,6315.909233706676,6658.759766
102,0.8941649206502662,1,1,1,3.875943708320732,5.77,9679.74316159145,9174.0,6359.72999589064,6702.549805
103,0.8972335252053802,1,1,1,3.896635231407037,5.61,9707.370459766473,9421.2,6413.821204047035,6787.370117
104,0.8977186567684161,1,1,1,3.9080621409500607,5.55,9712.619206800347,9319.6,6421.082087631002,6697.089844
105,0.8986842837666906,1,1,1,3.9134752410477587,5.98,9741.135086749046,9293.7,6432.643681293358,6632.790039
106,0.9001168693918644,1,1,1,3.925070048821061,5.88,9821.080471486624,9248.5,6442.897908541064,6807.910156
107,0.9005049478316024,1,1,1,3.9527495405158346,5.88,9873.549844797295,8834.5,6462.506617966917,6906.839844
108,0.9016876323712126,1,1,1,3.9676791041345942,6.0,9908.506040480723,8770.7,6479.5743821165215,6875.52002
109,0.9022792370001551,1,1,1,3.9841804023768996,5.8,9896.611059526214,9037.4,6485.5328161948855,6959.959961
110,0.9041118375827568,1,1,1,3.9962174459653985,5.93,9966.499217291419,8763.2,6502.946606841252,7023.52002
111,0.9043502041641264,1,1,1,4.014383352878526,5.7,9975.903809279753,8761.7,6512.559042359397,6997.620117
112,0.9050606345624083,1,1,1,4.036430805143108,5.67,9985.106287267252,8758.9,6527.765763326971,6904.97998
113,0.9058930328345626,1,1,1,4.056777269244669,5.79,9978.12922491415,8574.6,6542.056480812158,6913.129883
114,0.906967263600139,1,1,1,4.081227038462475,5.83,9951.166676200104,8470.2,6576.221560919569,6909.180176
115,0.9070009222606666,1,1,1,4.128365976522171,6.02,9951.965653929145,8499.5,6614.8994867594165,7014.669922
116,0.9081235045027951,1,1,1,4.166324520067643,6.07,9983.85647660057,8457.7,6689.34836870447,7015.879883
117,0.9076803510024695,1,1,1,4.185334233359782,6.29,9956.708964816104,8206.8,6697.085020538261,7022.419922
118,0.9080133378132199,1,1,1,4.197096643791524,6.14,9938.546473001232,8135.5,6704.735187170946,7055.180176
119,0.9074814358869646,1,1,1,4.220527940899224,6.34,9886.113688428335,8114.1,6714.6031624586485,7066.609863
120,0.9077208964405945,1,1,1,4.260826011459787,6.12,9803.408024566015,7635.2,6741.54776882709,7062.339844
121,0.9050187481504055,1,1,1,4.284501272138242,6.21,9629.48508058563,7238.9,6722.284481100256,7035.160156
