day,ZUSD,USD,USDT,USD,DUET,ADUET,ZBTC,BTC,ZNAS,NAS
1,0.9869408411617946,1,1,1,4.978370139644123,11.41,16126.117130677934,11829.6,998.3774412234374,7570.25
2,0.9602446444308086,1,1,1,4.800347543074573,11.85,15689.914698401726,11226.0,1053.184623382994,7660.180176
3,0.9962525113246788,1,1,1,3.585673304147696,11.8,16278.265139419924,11332.7,1445.5408161767182,7642.669922
4,0.9977247424709041,1,1,1,3.585107389646154,11.43,16302.320656141183,11167.4,1459.6457632854904,7654.549805
5,0.8834380737994699,1,1,1,3.763609887331215,11.34,14434.933951076866,11384.4,1571.7789647775885,7622.319824
6,0.9157944710973134,1,1,1,3.0030015089836235,10.56,14963.621214781091,12622.1,2059.5973541345857,7523.259766
7,0.9140884155267097,1,1,1,3.0269899124753423,10.44,14935.745124527682,13025.0,2064.352071968576,7453.169922
8,0.8996064889105013,1,1,1,3.0167537739525545,10.98,14699.117724838816,11924.8,2149.4647731571017,7430.259766
9,0.9004671777606639,1,1,1,3.0212658174706686,11.23,14719.463744993005,11368.1,2152.2401328885003,7447.680176
10,0.8916386625672875,1,1,1,3.051969347980073,11.51,14575.148646652393,11686.5,2174.806166719976,7507.870117
11,0.8960285643655391,1,1,1,2.945209884687661,11.19,14646.908064385017,11374.2,2302.782325380219,7488.060059
12,0.8985920800400473,1,1,1,2.92821817572324,11.27,14795.674457639803,10036.4,2351.292598572523,7561.689941
13,0.8994142603480686,1,1,1,2.9322307313914484,11.21,14895.618949751617,10792.9,2374.74001761232,7545.5
14,0.9068580338388245,1,1,1,2.8030738933647483,11.41,15032.455641120605,9283.5,2528.795983863525,7434.72998
15,0.9074175763008049,1,1,1,2.8210917797867427,11.54,15103.137731951014,9777.4,2543.0631875314457,7494.399902
16,0.90344213307668,1,1,1,2.830595355192083,11.1,15052.100360622957,10594.8,2572.7887489784707,7490.319824
17,0.9022191272025254,1,1,1,2.8441852897979745,11.09,14862.808052832273,10544.6,2587.131404949572,7569.029785
18,0.9025827827517131,1,1,1,2.84606331390268,11.09,14969.36519273225,10754.4,2613.633346417175,7531.069824
19,0.9029020615359286,1,1,1,2.8541082029650537,10.48,15018.877647050796,10727.8,2615.8024785136663,7548.75
20,0.9022068918539967,1,1,1,2.873916586071182,10.01,14939.92794454392,10326.5,2621.0214639280216,7563.189941
21,0.8981579051758437,1,1,1,2.8949475338541713,9.86,14872.879499485252,9647.7,2634.771195410638,7563.089844
22,0.8969850428454056,1,1,1,2.9111986438170048,9.91,14693.380310302462,10127.0,2635.72181951289,7629.569824
23,0.8992311461350558,1,1,1,2.8457506185124877,10.65,14826.854592044298,9756.4,2749.4481795715483,7627.649902
24,0.9007338989443675,1,1,1,2.835650174774586,8.72,14868.844462582963,10156.1,2775.942627159124,7645.450195
25,0.902425053404853,1,1,1,2.8182334206329065,8.0,14896.76115658619,9485.7,2820.0657687852085,7628.279785
26,0.9034925892030041,1,1,1,2.790218468282736,8.14,14860.592138235153,9774.8,2879.640007228535,7637.430176
27,0.9028615633752488,1,1,1,2.7939639260300715,8.19,14861.627137615453,9544.6,2903.927458164765,7490.0
28,0.9069060187207343,1,1,1,2.7307972676768455,8.33,14795.572395474672,9678.3,3015.5777017959044,7399.009766
29,0.907832638235386,1,1,1,2.74751218468746,8.51,14784.060060729444,10010.7,3028.173753270681,7352.819824
30,0.909491742435396,1,1,1,2.70185493821935,7.74,14819.86270088879,10385.5,3076.7287497532825,7371.620117
31,0.9095460563726745,1,1,1,2.690529939966095,8.0,14888.954198240777,10775.8,3122.511620376474,7044.5
32,0.9091719498483056,1,1,1,2.6922166807245214,8.14,14926.152726949998,10845.5,3125.2175749514126,6964.029785
33,0.9129617229189335,1,1,1,2.659151978296795,8.42,14998.995584582613,11389.1,3214.1955023537566,7157.209961
34,0.9164457234692931,1,1,1,2.637954774940938,8.25,15083.101576902282,11601.4,3288.469150483747,7068.669922
35,0.9163060367768234,1,1,1,2.6506693508683665,8.25,15017.594220540705,11786.2,3307.211975158757,7276.430176
36,0.9163397769771701,1,1,1,2.666164030682668,8.12,15062.525724098594,11391.0,3310.9067374762653,7278.629883
37,0.917117740395064,1,1,1,2.6732481744329473,8.09,15075.313659631734,11354.6,3341.3340056373618,7116.089844
38,0.9186989570319054,1,1,1,2.675659705395181,7.93,15269.85404557947,10640.9,3374.680958041452,7107.22998
39,0.9189206139012281,1,1,1,2.675693272259743,7.43,15333.016075417569,10013.8,3401.0317337566894,7141.209961
40,0.9200230325719349,1,1,1,2.673913415945135,7.45,15391.338635063981,10376.0,3430.698019070242,7118.669922
41,0.9199920146470918,1,1,1,2.6778838095414317,7.87,15411.64485077275,10416.8,3484.1374136957934,6789.149902
42,0.9213051502691288,1,1,1,2.6771966888256964,7.45,15484.327642139999,10512.6,3510.075059132506,7016.390137
43,0.924117003844712,1,1,1,2.6449059054247703,7.0,15531.586318630989,10586.0,3557.1955572114803,6852.399902
44,0.9239438659544587,1,1,1,2.6616450980237967,7.23,15546.701369653205,10363.7,3556.529024372818,6713.899902
45,0.9241356694599553,1,1,1,2.676147976227745,7.13,15695.652397880393,10487.1,3561.3103762297064,6810.120117
46,0.9257498624082009,1,1,1,2.680233774804663,7.55,15768.653190608415,10361.1,3595.1716779246626,6967.100098
47,0.9281842645378611,1,1,1,2.674330278499048,7.35,15826.353532998115,10408.1,3660.1927305028853,7069.169922
48,0.927294563652917,1,1,1,2.6860738634635024,7.57,15828.84173877875,10080.7,3672.212193159237,6965.290039
49,0.9278716908405644,1,1,1,2.702510849745276,7.4,15803.365660456057,10109.6,3704.2872381481266,6937.089844
50,0.9312665409427557,1,1,1,2.6809487171352813,7.72,15921.126672858176,10372.2,3784.6433604803506,6988.850098
51,0.9314061028329049,1,1,1,2.6873128105362403,7.82,15859.601097529649,10303.3,3810.6510856336863,7203.129883
52,0.9306938083767676,1,1,1,2.7089411328905437,7.69,15944.301792205206,10319.0,3850.8565187801,7158.589844
53,0.930357368381246,1,1,1,2.719444669682494,7.3,15961.66282704738,10348.6,3870.401994835354,7039.149902
54,0.9305334040367413,1,1,1,2.7204696503368324,7.11,15971.289445541806,10233.8,3907.46815811169,6829.100098
55,0.9302495099106514,1,1,1,2.722106643886531,7.18,15941.151845947115,10226.5,3943.2302400276103,6830.910156
56,0.9288365407256249,1,1,1,2.741562346606682,7.34,15916.938604131687,10139.6,3968.7314627185074,6769.870117
57,0.9287921278914173,1,1,1,2.7607905026623487,7.29,15869.304596802454,10235.3,3968.541695623071,6890.450195
58,0.9293894585985213,1,1,1,2.7838088441222384,7.69,15879.510565017945,10163.7,3978.582080818312,6867.02002
59,0.9274306282895678,1,1,1,2.8080047887388524,7.48,15846.042069869516,9908.8,3994.7627940737793,6642.919922
60,0.9264601675907294,1,1,1,2.8203242853053054,7.54,15797.012137468086,9992.3,4006.448549693587,6526.959961
61,0.9259803259646163,1,1,1,2.840595287822578,7.44,15788.83038907033,9720.3,4035.9076289656996,6575.660156
62,0.9245448187468571,1,1,1,2.8586266911542464,7.62,15647.447758805298,8682.6,4069.8533756919783,6527.350098
63,0.92471122224505,1,1,1,2.85813665282146,7.37,15534.266913073418,8364.4,4113.375024817037,6678.339844
64,0.9261299632367486,1,1,1,2.872107830297749,7.19,15482.729915865024,7970.9,4129.884040045891,6701.040039
65,0.9250882224092187,1,1,1,2.8872713377965544,7.36,15308.01351459649,8151.5,4136.952033394177,6913.330078
66,0.9215665900684176,1,1,1,2.9028722132252054,6.99,15212.644208724874,8165.8,4164.212320317599,6892.399902
67,0.9209083747403906,1,1,1,2.9100274324125563,7.46,15127.866473527447,7995.0,4196.156439675088,6949.009766
68,0.923478104451877,1,1,1,2.899274375275005,7.12,15192.015159407598,8275.9,4247.432365431864,7062.129883
69,0.9239247901453115,1,1,1,2.9092333016240235,6.9,15210.779324775358,8293.4,4252.7128198201335,6795.209961
70,0.9242926071478179,1,1,1,2.915444185340822,7.02,15223.329933946494,8341.7,4281.067688700291,6838.850098
71,0.9256268013565765,1,1,1,2.918542192977976,6.44,15337.227774826399,8131.8,4315.825746437846,6613.279785
72,0.9256685529628773,1,1,1,2.932092929678461,6.01,15356.575830719014,8121.6,4340.340991494516,6682.740234
73,0.9250260701990815,1,1,1,2.9385143465403702,6.25,15264.503361321895,8064.4,4375.459807340716,6704.240234
74,0.9253895777568306,1,1,1,2.9546808297026166,5.8,15291.144819835363,7965.4,4379.5140482555,6763.959961
75,0.9235657457380967,1,1,1,2.9695538916369437,5.47,15075.168131553726,8282.3,4384.986345070979,6767.970215
76,0.9248745733454504,1,1,1,2.971934586335032,5.18,15140.925281284895,8166.4,4416.044261002063,6594.959961
77,0.9240034510593306,1,1,1,2.994960186785242,5.15,15105.476513597352,8528.9,4418.621347813322,6448.390137
78,0.9249287784479906,1,1,1,3.002667361667295,4.71,15129.23824818039,8512.2,4460.549484661472,6491.52002
79,0.9246059172731805,1,1,1,3.021243744026828,4.52,15025.718276366435,8304.3,4481.485247484052,6342.970215
80,0.923924222065683,1,1,1,3.0283954974121907,4.27,14782.854174664595,8350.4,4513.070578394809,6243.189941
81,0.9259265687685921,1,1,1,3.0382687278864666,4.17,14888.357866926706,8298.4,4533.699834041946,6046.560059
82,0.9265032056245753,1,1,1,3.049837618703046,4.78,14895.79617169597,8331.9,4570.024785984458,5899.350098
83,0.9214725740812133,1,1,1,3.072498533303736,4.89,14343.671450378159,8170.0,4567.022713755662,6262.77002
84,0.921799215741117,1,1,1,3.0817197102009315,5.21,14218.680775896995,7976.1,4601.0376094311005,6288.299805
85,0.9243949252106949,1,1,1,3.076451320387822,5.08,14267.961771621372,8109.1,4656.100710951158,6285.27002
86,0.9254231713361255,1,1,1,3.080368479777922,5.18,14206.727697593937,7906.3,4695.447353860582,6329.970215
87,0.9268118595354249,1,1,1,3.0818498862883823,5.25,14249.064084855017,7917.6,4717.103379657913,6360.870117
88,0.9269827116890321,1,1,1,3.0905347525262457,5.65,14258.22301707874,8217.2,4729.886943667928,6147.129883
89,0.927547774193166,1,1,1,3.1049365569264014,5.92,14270.942714033425,8190.0,4732.770149284341,6422.669922
90,0.9260962501155704,1,1,1,3.1247296830025846,5.85,14098.033653554468,8031.1,4745.6427994138785,6488.25
91,0.9239227808066183,1,1,1,3.1434591407438197,5.98,13884.263869609467,7447.1,4734.5051784868,6551.850098
92,0.9246764920696159,1,1,1,3.1483243141915986,6.19,13895.59027726425,7443.9,4749.461046850218,6600.689941
93,0.9193511971536118,1,1,1,3.178317585066186,6.2,13413.644777088028,8575.9,4722.108474373825,6620.939941
94,0.9192167936198155,1,1,1,3.1887202609581373,6.11,13278.920303107347,9129.9,4758.400276665159,6601.399902
95,0.9197245175516628,1,1,1,3.187437780526166,6.15,13086.796278566178,9710.0,4819.76596914174,6541.040039
96,0.9196468279407285,1,1,1,3.2070154992248283,6.17,13031.924824226726,9284.8,4823.5940249487585,6669.640137
97,0.9167226263693068,1,1,1,3.2308927914687477,6.01,12761.648054676514,9359.7,4815.834611477363,6668.560059
98,0.9156644463226709,1,1,1,3.2446981192190685,6.05,12684.442471451634,9116.4,4818.544189203985,6718.450195
