day,ZUSD,USD,USDT,USD,DUET,ADUET,ZBTC,BTC,ZNAS,NAS
1,0.9873404527610122,1,1,1,5.044278308516896,11.41,16145.541651411948,23659.2,988.3096251699549,7570.25
2,0.9887245268327538,1,1,1,5.064178647497216,11.85,16222.429594969497,22452.0,992.7374568946777,7660.180176
3,0.9906175043915244,1,1,1,5.017584445748783,11.8,16253.488493923269,22665.4,1017.4871982598755,7642.669922
4,1.0002136957007162,1,1,1,4.613921245164775,11.43,16461.791472447763,22334.8,1110.0181556365394,7654.549805
5,1.0030879247824471,1,1,1,4.5955391174539795,11.34,16624.525648826795,22768.8,1133.6151926961868,7622.319824
6,0.9548015694345406,1,1,1,4.66066664244919,10.56,15858.919383182598,12622.1,1147.9584656363618,7523.259766
7,0.9988387408733421,1,1,1,3.4055960891440873,10.44,16596.641611396983,13025.0,1736.4014951346596,7453.169922
8,1.001774321295719,1,1,1,3.400021395841509,10.98,16756.9294888453,11924.8,1760.407236698331,7430.259766
9,0.9873463414238157,1,1,1,3.4444392424708288,11.23,16577.51095195586,11368.1,1790.9240025640324,7447.680176
10,0.9901455977085756,1,1,1,3.4585211248149297,11.51,16713.419382501525,11686.5,1798.8449899684072,7507.870117
11,1.0128453124779169,1,1,1,2.9059910718601727,11.19,17114.79834115495,11374.2,2242.236602253522,7488.060059
12,1.0078351397934153,1,1,1,2.915326355226451,11.27,16852.76731293424,10036.4,2262.593004836398,7561.689941
13,1.008260153794895,1,1,1,2.951164035236804,11.21,16892.50148338427,10792.9,2276.6415860643287,7545.5
14,1.0098665700293665,1,1,1,2.9647692890965502,11.41,16932.405664946113,9283.5,2301.996726478963,7434.72998
15,1.0090032042917354,1,1,1,2.938801739559269,11.54,16975.22918494179,9777.4,2354.121948086905,7494.399902
16,1.0092465350993083,1,1,1,2.964403067034216,11.1,17062.251925590826,10594.8,2367.7659192995243,7490.319824
17,1.0048665828289627,1,1,1,2.988897964000862,11.09,16968.24445174918,10544.6,2372.4476510369277,7569.029785
18,1.018626710140946,1,1,1,2.7953944071646815,11.09,17305.17396955336,10754.4,2589.328710676294,7531.069824
19,1.024490934019538,1,1,1,2.7108226723968647,10.48,17393.774559990343,10727.8,2692.246834073103,7548.75
20,1.0256581692028128,1,1,1,2.7132632364333076,10.01,17385.466424077447,10326.5,2725.594381408189,7563.189941
21,1.0181590689345144,1,1,1,2.7246273295745254,9.86,17021.96483598218,9647.7,2758.1724145622848,7563.089844
22,1.0150004901082472,1,1,1,2.7422316761249785,9.91,16972.880816596105,10127.0,2827.703193879475,7629.569824
23,1.016185448930056,1,1,1,2.7592869947049667,10.65,17043.673845677513,9756.4,2867.162294684638,7627.649902
24,1.0026935273827073,1,1,1,2.777282578129648,8.72,16940.444536088893,10156.1,2985.5841641580328,7645.450195
25,1.0049172399633506,1,1,1,2.7635698399270647,8.0,16978.014021288345,9485.7,3024.5991681878836,7628.279785
26,1.0029150093262857,1,1,1,2.788209368474268,8.14,16960.2007553983,9774.8,3038.043915902101,7637.430176
27,1.0021076946418688,1,1,1,2.819537658756016,8.19,16780.07706009231,9544.6,3059.302393177268,7490.0
28,1.0029153055607094,1,1,1,2.8407265158598065,8.33,16834.867917844604,9678.3,3070.2018260390873,7399.009766
29,1.0031767302435077,1,1,1,2.8649866238999326,8.51,16949.7113898862,10010.7,3080.0239576521894,7352.819824
30,0.9983669335443377,1,1,1,2.9024825571977604,7.74,17027.924824614438,20771.0,3132.9824404340898,7371.620117
31,0.9923996315289337,1,1,1,2.920279163140703,8.0,16975.542281576556,21551.6,3154.5964242681625,7044.5
32,0.9834543959748782,1,1,1,2.950323416202636,8.14,16822.52910065408,21691.0,3206.926324493084,6964.029785
33,0.9842838332194752,1,1,1,2.9094224683921466,8.42,16839.13911901524,22778.2,3278.6244522985994,7157.209961
34,0.9830659235079222,1,1,1,2.9214818532896687,8.25,16914.583961333876,23202.8,3298.356830626134,7068.669922
35,0.9825544965615514,1,1,1,2.961233917979234,8.25,16984.550826951145,23572.4,3313.6609239551735,7276.430176
36,0.9815106385193854,1,1,1,2.96084344145244,8.12,16966.5065759347,11391.0,3349.235233241918,7278.629883
37,0.9800597425660392,1,1,1,2.9802642934386308,8.09,16839.763779408753,11354.6,3351.597474485139,7116.089844
38,0.9801403174928639,1,1,1,2.9913886217471655,7.93,16725.7880769698,10640.9,3374.6164760488073,7107.22998
39,0.979496548966258,1,1,1,2.9607476041665923,7.43,16772.312127976194,10013.8,3405.5538600668187,7141.209961
40,0.9776619873681125,1,1,1,2.9896697801729686,7.45,16777.93383146463,10376.0,3441.6969875906357,7118.669922
41,0.9817749033640839,1,1,1,2.971341959988243,7.87,16902.107944129955,10416.8,3510.1638745671703,6789.149902
42,0.9797280411216619,1,1,1,2.9833153155205596,7.45,16905.84481956365,10512.6,3520.3521693170665,7016.390137
43,0.9793147934688832,1,1,1,2.9844979179053595,7.0,16952.422841432974,10586.0,3560.8887793366544,6852.399902
44,0.9782169905871069,1,1,1,3.0046885014309743,7.23,16741.377517432233,10363.7,3570.739615848326,6713.899902
45,0.9795507068067025,1,1,1,3.0256790283204014,7.13,16650.001676280684,10487.1,3609.750146140755,6810.120117
46,0.9780202729165414,1,1,1,3.042771668959787,7.55,16690.734667290817,10361.1,3633.7609293437945,6967.100098
47,0.9794297450742752,1,1,1,3.04707468962999,7.35,16719.99508230707,10408.1,3646.5999404408904,7069.169922
48,0.9806190479137238,1,1,1,3.061983927659976,7.57,16788.832471725906,10080.7,3651.027937124992,6965.290039
49,0.9841677498298734,1,1,1,3.045652950583096,7.4,16894.090771723982,10109.6,3725.3144554345763,6937.089844
50,0.9825539530221121,1,1,1,3.0697962137529364,7.72,16740.430036267255,10372.2,3749.8994855641777,6988.850098
51,0.9831249815961621,1,1,1,3.0880435502997297,7.82,16784.938353779453,10303.3,3760.8762223045956,7203.129883
52,0.9798073217387913,1,1,1,3.104558516039676,7.69,16749.769708004176,10319.0,3815.1735202911655,7158.589844
53,0.9759836304459483,1,1,1,3.1501160345032857,7.3,16464.40039594179,10348.6,3817.5984027074987,7039.149902
54,0.9765155705644119,1,1,1,3.153323089670791,7.11,16495.177353974454,10233.8,3843.0966268418642,6829.100098
55,0.9771103997576732,1,1,1,3.163581618815689,7.18,16521.390924244664,10226.5,3851.1924136779394,6830.910156
56,0.9740971249952551,1,1,1,3.164144902010601,7.34,16330.989033491787,10139.6,3912.4156958940953,6769.870117
57,0.9752636540256079,1,1,1,3.1842757016320835,7.29,16377.356605085413,10235.3,3969.536308138473,6890.450195
58,0.9746705743294838,1,1,1,3.203715611994612,7.69,16255.306816034337,10163.7,3976.1920808908726,6867.02002
59,0.9732532038494499,1,1,1,3.22852402602313,7.48,16282.0538680437,9908.8,4003.4822804439546,6642.919922
60,0.975148415045463,1,1,1,3.237861512403345,7.54,16388.993225931634,19984.6,4041.384302675643,6526.959961
61,0.9769512354275776,1,1,1,3.250819533424676,7.44,16592.877865591297,19440.6,4078.8097494426847,6575.660156
62,0.9778388178041172,1,1,1,3.270307488038941,7.62,16655.408809227254,17365.2,4082.5154388327865,6527.350098
63,0.9789965322400671,1,1,1,3.2827183666991977,7.37,16764.928623918207,16728.8,4089.0749088220923,6678.339844
64,0.978243033267864,1,1,1,3.300049255351719,7.19,16816.57265560991,15941.8,4211.476129648943,6701.040039
65,0.9801513431998512,1,1,1,3.308893190090287,7.36,16867.60219040749,16303.0,4281.474497824465,6913.330078
66,0.9785486639002228,1,1,1,3.347465675645007,6.99,16847.868668329542,8165.8,4297.412093558288,6892.399902
