day,ZUSD,USD,USDT,USD,DUET,ADUET,ZBTC,BTC,ZNAS,NAS
1,0.9817097104243714,1,1,1,5.042913773919761,11.41,16016.662681374797,11829.6,987.0034696545254,7570.25
2,0.9493005438620122,1,1,1,5.052868096606705,11.85,15512.468688315987,11226.0,1001.0530893030801,7660.180176
3,0.8104155841085251,1,1,1,5.276491084480603,11.8,13275.85050391218,11332.7,1081.0822471691047,7642.669922
4,0.8127960511676573,1,1,1,5.098663653922247,11.43,13345.188287936437,11167.4,1141.2407236115794,7654.549805
5,0.8173340307649658,1,1,1,4.933343277574613,11.34,13454.793340943419,11384.4,1203.9180257637659,7622.319824
6,0.8398835083578136,1,1,1,4.094838896409467,10.56,13886.106238525048,12622.1,1526.5752771344053,7523.259766
7,0.8381243565765291,1,1,1,4.114668179164696,10.44,13882.612709695639,13025.0,1535.9776101947832,7453.169922
8,0.8326510439545133,1,1,1,4.122176398513348,10.98,13809.46096558232,11924.8,1556.9334701097,7430.259766
9,0.8551190076146903,1,1,1,3.5726567109938627,11.23,14263.59229404797,11368.1,1896.1977655768162,7447.680176
10,0.8463257719658079,1,1,1,3.6086091370403897,11.51,14116.918992291987,11686.5,1926.1796559977442,7507.870117
11,0.8536075103447969,1,1,1,3.4589853283417247,11.19,14255.156635676654,11374.2,2043.2603580018392,7488.060059
12,0.8527597497896583,1,1,1,3.4438863395877344,11.27,14240.999122584757,10036.4,2081.3422548163867,7561.689941
13,0.8519958725197246,1,1,1,3.4655586073607356,11.21,14169.865526354773,10792.9,2095.5203490473828,7545.5
14,0.8411599539304749,1,1,1,3.5045366407157035,11.41,14019.203306393758,9283.5,2131.1021954373323,7434.72998
15,0.8427696190313546,1,1,1,3.490544675001265,11.54,14085.887557769734,9777.4,2150.9586812248945,7494.399902
16,0.843368821685429,1,1,1,3.503508135402591,11.1,14140.770619483304,10594.8,2158.092597547257,7490.319824
17,0.849361831802321,1,1,1,3.400817533561319,11.09,14315.67158717354,10544.6,2256.778097534991,7569.029785
18,0.8489953988717883,1,1,1,3.419304329957269,11.09,14385.747040439368,10754.4,2263.430919407093,7531.069824
