day,ZUSD,USD,USDT,USD,DUET,ADUET,ZBTC,BTC,ZNAS,NAS
1,0.9864735617390431,1,1,1,5.039381877993417,11.41,16094.385249218542,23659.2,987.9404988294853,7570.25
2,0.9886520261503492,1,1,1,5.0748799231862725,11.85,16129.927048661664,22452.0,999.935523845251,7660.180176
3,0.9911068370888473,1,1,1,5.0457091425269365,11.8,16209.712306875903,22665.4,1027.6406480575547,7642.669922
4,0.9927536595370788,1,1,1,5.0388735210653275,11.43,16368.683447811447,22334.8,1030.0852688350988,7654.549805
5,0.9939492210846969,1,1,1,5.05788267008723,11.34,16448.945536158775,22768.8,1037.4411654124258,7622.319824
6,0.9935888328491419,1,1,1,5.080687562661814,10.56,16507.0026388072,12622.1,1037.9591457852669,7523.259766
7,1.0029214953994734,1,1,1,4.680672079035151,10.44,16662.050964887585,13025.0,1128.1662160963933,7453.169922
8,0.9877899197561477,1,1,1,4.716325386580476,10.98,16536.702973290234,11924.8,1136.1055468430707,7430.259766
9,1.0342577766177687,1,1,1,3.5200984299917346,11.23,17481.844411191283,11368.1,1625.9835787941674,7447.680176
10,1.0342519370158172,1,1,1,3.5133421308225357,11.51,17429.2609499852,11686.5,1646.9162782198434,7507.870117
11,0.9892522833610734,1,1,1,3.601678256153509,11.19,16761.053639967864,11374.2,1683.2984296861296,7488.060059
12,0.9981473804634341,1,1,1,3.4065818654107023,11.27,16955.835079269717,10036.4,1798.1906756776746,7561.689941
13,0.9929776879419735,1,1,1,3.413561538142592,11.21,16842.404211934994,10792.9,1802.4843113320942,7545.5
14,1.0117032857532782,1,1,1,3.038896648732072,11.41,17208.868390764288,9283.5,2056.6980127925312,7434.72998
15,1.0118634353983675,1,1,1,3.044677938789211,11.54,17247.60563662341,9777.4,2060.837490435402,7494.399902
16,0.9957962579699913,1,1,1,3.0509424668025864,11.1,17070.928634336833,10594.8,2126.0245327517764,7490.319824
17,0.9892059068786975,1,1,1,3.0681395841470853,11.09,16985.22555098411,10544.6,2160.8553081680643,7569.029785
18,0.9887895125278464,1,1,1,3.0590881367278473,11.09,16843.46290641538,10754.4,2174.993588378503,7531.069824
19,0.9909343745250243,1,1,1,2.9897258752637605,10.48,16997.89775485034,10727.8,2254.947417441935,7548.75
20,0.9696762165169523,1,1,1,3.0516879971422557,10.01,16744.84678414563,10326.5,2304.015979163297,7563.189941
21,0.9553407931328417,1,1,1,3.0814991227275343,9.86,16568.010156754663,9647.7,2366.8014479631083,7563.089844
22,0.9571890363345597,1,1,1,3.0766434628606705,9.91,16606.435034907183,10127.0,2379.593618706929,7629.569824
23,0.9496736560876905,1,1,1,3.0507033858587325,10.65,16360.000456678625,9756.4,2447.4601209918155,7627.649902
24,0.9421633815982865,1,1,1,3.0200948931052505,8.72,16272.364827530158,10156.1,2543.993473060318,7645.450195
25,0.9425421443617056,1,1,1,3.009926901448317,8.0,16235.13294822363,9485.7,2561.355042304515,7628.279785
26,0.9482329977586459,1,1,1,2.913666923283923,8.14,16438.980868718696,9774.8,2718.6961865758317,7637.430176
27,0.9490925080109172,1,1,1,2.9369961282440835,8.19,16453.881713370753,9544.6,2727.7558959636285,7490.0
28,0.9455501150953244,1,1,1,2.9375147534578767,8.33,16459.884376697082,9678.3,2842.040983349222,7399.009766
29,0.9368348434395369,1,1,1,2.9688678397903243,8.51,16308.171250681222,10010.7,2892.362398316538,7352.819824
30,0.930586557645734,1,1,1,2.9966868056045364,7.74,16254.55901827828,20771.0,2928.7506901244856,7371.620117
31,0.9317151598713561,1,1,1,2.98629048996078,8.0,16295.8249451521,21551.6,2932.3026375709746,7044.5
32,0.9328294762752104,1,1,1,2.990803727022146,8.14,16400.430793153686,21691.0,2958.375321408527,6964.029785
33,0.9360644938707541,1,1,1,2.99544936944173,8.42,16635.11647635635,22778.2,2993.3965217508726,7157.209961
34,0.9378180022298641,1,1,1,3.0031472613620456,8.25,16683.272228280875,23202.8,3014.6729239175697,7068.669922
35,0.9377425209409661,1,1,1,3.0037781806745087,8.25,16768.314420450162,23572.4,3045.0261530420935,7276.430176
36,0.9398614556650169,1,1,1,3.0247085801348708,8.12,16806.204313353428,11391.0,3059.8686798192202,7278.629883
37,0.9428186856101788,1,1,1,3.017014961219387,8.09,16928.25898090181,11354.6,3099.9322567926006,7116.089844
38,0.9415068116782034,1,1,1,3.0024963824753508,7.93,16868.9155595528,10640.9,3172.1363818329146,7107.22998
39,0.9439521560695647,1,1,1,2.987864194874808,7.43,16955.5169455566,10013.8,3230.686676207338,7141.209961
40,0.9459502423933405,1,1,1,2.9580854970344563,7.45,16997.677458709586,10376.0,3261.7120883772973,7118.669922
41,0.9464795119785969,1,1,1,2.944075635188416,7.87,16871.598175080424,10416.8,3324.5428775093173,6789.149902
42,0.9465475583695665,1,1,1,2.955057835072573,7.45,17007.101444564716,10512.6,3324.7818928726456,7016.390137
43,0.946008760270187,1,1,1,2.963465449396972,7.0,16920.084121117645,10586.0,3328.318955693954,6852.399902
44,0.9479609424173552,1,1,1,2.9721095570276908,7.23,17002.83166614748,10363.7,3349.0007200974583,6713.899902
45,0.9496005442131796,1,1,1,2.990040598936367,7.13,17032.23991714865,10487.1,3387.963657101249,6810.120117
46,0.9495958187881434,1,1,1,2.995466762775367,7.55,16987.314554958975,10361.1,3413.300504137102,6967.100098
47,0.9516980938686855,1,1,1,2.9895767795324932,7.35,17072.65817740818,10408.1,3445.0755722894814,7069.169922
48,0.9522236069649329,1,1,1,2.992040523665899,7.57,17044.48009345261,10080.7,3482.7167535359226,6965.290039
49,0.9543894876703584,1,1,1,2.9569993196538875,7.4,17008.89333756714,10109.6,3550.7635630866034,6937.089844
50,0.9538478142910033,1,1,1,2.9614515123893574,7.72,16805.308567419772,10372.2,3610.81649252683,6988.850098
51,0.9562512375701326,1,1,1,2.967125573427865,7.82,16978.20756575339,10303.3,3634.950717954741,7203.129883
52,0.9562704623709389,1,1,1,2.997159068022627,7.69,16869.52925045747,10319.0,3645.0135059072136,7158.589844
53,0.9554651369610818,1,1,1,2.997095824292312,7.3,16861.99934994068,10348.6,3674.44581803508,7039.149902
54,0.9567925289395454,1,1,1,3.0089760791101554,7.11,16921.49191519858,10233.8,3687.780344941999,6829.100098
55,0.9577893464543337,1,1,1,3.0248802531234427,7.18,16981.885392442415,10226.5,3706.9377138478685,6830.910156
56,0.9573362772107643,1,1,1,3.046682540442414,7.34,17068.603189428606,10139.6,3732.31906497313,6769.870117
57,0.9580253722407038,1,1,1,3.0743911132745962,7.29,17134.11731291053,10235.3,3765.927699095606,6890.450195
58,0.9559382367860725,1,1,1,3.0918210082479964,7.69,16907.031602358787,10163.7,3770.7985524008627,6867.02002
59,0.9580876931272566,1,1,1,3.095412033983431,7.48,17008.150866144148,9908.8,3820.731867872709,6642.919922
60,0.9597953264388179,1,1,1,3.123465932935234,7.54,17109.063554186203,19984.6,3841.3661430266325,6526.959961
61,0.9619082378536633,1,1,1,3.1219306159906104,7.44,17158.785810233792,19440.6,3855.491203343459,6575.660156
62,0.9646115570040015,1,1,1,3.122192533337842,7.62,17343.141053662188,17365.2,3906.0371612811387,6527.350098
