Date,Open,High,Low,Close,Adj Close,Volume
2021/5/6,13490.94043,13617.33984,13403.45996,13613.73047,13613.73047,5000710000
2021/5/5,13649.12012,13676.86035,13478.58008,13503.37012,13503.37012,4517100000
2021/5/4,13680.62988,13705.37988,13396.11035,13544.66992,13544.66992,5852850000
2021/5/3,13923.04004,13955,13784.66016,13799.71973,13799.71973,4718850000
2021/4/30,13857.79004,13969.20996,13838.82031,13860.75977,13860.75977,4762770000
2021/4/29,14063.94043,14073.48047,13836.09961,13970.2002,13970.2002,4854340000
2021/4/28,13953.61035,13992.08008,13895.15039,13901.62012,13901.62012,4532050000
2021/4/27,14048.12988,14048.33984,13931.17969,13960.28027,13960.28027,4665430000
2021/4/26,13954.94043,14039.40039,13919.92969,14026.16016,14026.16016,4479480000
2021/4/23,13794.49023,13989.42969,13789.4502,13941.44043,13941.44043,4332500000
2021/4/22,13920.87988,13954.03027,13716.75977,13762.36035,13762.36035,4397030000
2021/4/21,13768.91992,13939.7002,13717.44043,13935.15039,13935.15039,3967090000
2021/4/20,13891.95996,13934.88965,13730.58984,13809.29981,13809.29981,4229410000
2021/4/19,13970.83008,14025.63965,13835.75,13907.66992,13907.66992,4349340000
2021/4/16,14035.95996,14050.37988,13966.54004,14041.91016,14041.91016,4414640000
2021/4/15,13934.87012,14040.11035,13931.00977,14026.19043,14026.19043,4382620000
2021/4/14,13988.86035,13990.54004,13782.17969,13803.91016,13803.91016,4102380000
2021/4/13,13874.58008,14002.53027,13874.58008,13986.49023,13986.49023,4200290000
2021/4/12,13792.74023,13839.38965,13747.62988,13819.34961,13819.34961,4230160000
2021/4/9,13709.66992,13849.30957,13674.91992,13845.05957,13845.05957,3906460000
2021/4/8,13730.73047,13763.17969,13703.50977,13758.50977,13758.50977,4133640000
2021/4/7,13553.90039,13648.79981,13532.62988,13616.7002,13616.7002,4078990000
2021/4/6,13567.2002,13660.29004,13551.59961,13578.45996,13578.45996,4038510000
2021/4/5,13434.04004,13623.59961,13420.80957,13598.16016,13598.16016,4439970000
2021/4/1,13268.87988,13333.41016,13255.82031,13329.51953,13329.51953,4553470000
2021/3/31,12970.33008,13167.05957,12966.65039,13091.44043,13091.44043,4980670000
2021/3/30,12904.00977,12929.45996,12798.03027,12896.53027,12896.53027,4685320000
2021/3/29,12950.50977,13013.46973,12836.59961,12965.74023,12965.74023,4934000000
2021/3/26,12777.26953,12992.29981,12721.66016,12979.12012,12979.12012,5195330000
2021/3/25,12707.58008,12845.66016,12627.92969,12780.50977,12780.50977,5608640000
2021/3/24,13072.82031,13077.49023,12797.84961,12798.87988,12798.87988,6184470000
2021/3/23,13127.16992,13180.66016,12993.5,13017.79004,13017.79004,5607860000
2021/3/22,12943.13965,13167.45996,12943.13965,13086.50977,13086.50977,5302770000
2021/3/19,12792.66992,12906.01953,12704.07031,12866.99023,12866.99023,7591530000
2021/3/18,13006.29004,13040.36035,12781.53027,12789.13965,12789.13965,5699900000
2021/3/17,13024.83008,13280.29004,12950.08008,13202.37988,13202.37988,5465500000
2021/3/16,13156.65039,13297.48047,13091.78027,13152.28027,13152.28027,5463770000
2021/3/15,12936.12988,13085.00977,12885.63965,13082.54004,13082.54004,5933440000
2021/3/12,12873.38965,12943.58008,12778.12988,12937.29004,12937.29004,5472340000
2021/3/11,12960.53027,13117.86035,12920.00977,13052.90039,13052.90039,5956260000
2021/3/10,12950.25,12979.37988,12726.84961,12752.07031,12752.07031,5991730000
2021/3/9,12635.4502,12868.51953,12592.83008,12794.49023,12794.49023,6294910000
2021/3/8,12629.55957,12718.58008,12287.57031,12299.08008,12299.08008,5971260000
2021/3/5,12594.16016,12700.95996,12208.38965,12668.50977,12668.50977,7696900000
2021/3/4,12655.91992,12799.08008,12314.16016,12464,12464,7799710000
2021/3/3,13020.09961,13057.29004,12679.88965,12683.33008,12683.33008,5493960000
2021/3/2,13297.75977,13301.62012,13052.12012,13059.9502,13059.9502,4920320000
2021/3/1,13106.01953,13293.78027,13051.7002,13282.9502,13282.9502,5047710000
2021/2/26,12958.95996,13090.36035,12764.33984,12909.44043,12909.44043,5883880000
2021/2/25,13197.75,13294.55957,12773.75977,12828.30957,12828.30957,6335240000
2021/2/24,13095.86035,13312.42969,12971.82031,13302.19043,13302.19043,5793430000
2021/2/23,12982.36035,13259.84961,12758.12012,13194.70996,13194.70996,7482840000
2021/2/22,13414.04004,13447.37012,13220.76953,13223.74023,13223.74023,6435100000
2021/2/19,13686.23047,13701.69043,13545.4502,13580.78027,13580.78027,6686060000
2021/2/18,13556.00977,13669.94043,13477.16992,13637.50977,13637.50977,6454280000
2021/2/17,13636.15039,13713.13965,13552.66016,13699.70996,13699.70996,7227140000
2021/2/16,13841.03027,13879.76953,13726.78027,13773.76953,13773.76953,7646300000
2021/2/12,13695.90039,13816.25,13656.78027,13807.7002,13807.7002,7352960000
2021/2/11,13723.62988,13747.2002,13637.19043,13734.34961,13734.34961,10000200000
2021/2/10,13751.41992,13770.91016,13531.92969,13655.26953,13655.26953,10165550000
2021/2/9,13667.13965,13741.79004,13664.7002,13687.08008,13687.08008,8658980000
2021/2/8,13672.33008,13698.41016,13607.95996,13695.01953,13695.01953,8439940000
2021/2/5,13592.76953,13642.95996,13527.80957,13603.95996,13603.95996,6697720000
2021/2/4,13454.84961,13563.12988,13406.44043,13560.88965,13560.88965,7218680000
2021/2/3,13555.03027,13561.4502,13400.08008,13402.37012,13402.37012,7465240000
2021/2/2,13371.37012,13501.23047,13363.75977,13456.12012,13456.12012,7240220000
2021/2/1,13067.65039,13280.21973,12983.09961,13248.90039,13248.90039,7014220000
2021/1/29,13124.7002,13167.87012,12845.42969,12925.37988,12925.37988,7809670000
2021/1/28,13163.32031,13401.84961,13150.09961,13201.53027,13201.53027,9823150000
2021/1/27,13371.16016,13393.50977,13034.13965,13112.65039,13112.65039,11102160000
2021/1/26,13507.46973,13536.29981,13440.32031,13490.19043,13490.19043,6781460000
2021/1/25,13515.62988,13563.7002,13205.58984,13483.29004,13483.29004,7139410000
2021/1/22,13356.17969,13404.76953,13336.90039,13366.40039,13366.40039,5931240000
2021/1/21,13356.7002,13433.69043,13297.79004,13404.99023,13404.99023,7183390000
2021/1/20,13155.12012,13332.25977,13138.29981,13296.4502,13296.4502,6771630000
2021/1/19,12921.61035,13012.08984,12861.29981,12996.54004,12996.54004,6229100000
2021/1/15,12898.08984,12941.29004,12758.09961,12803.92969,12803.92969,6402970000
2021/1/14,13010.94043,13037.04981,12886.16016,12898.69043,12898.69043,6671090000
2021/1/13,12911.87012,13008.84961,12878.01953,12973.62988,12973.62988,7072920000
2021/1/12,12916.09961,12957.42969,12783.70996,12892.08984,12892.08984,7181380000
2021/1/11,12961.5,13023.20996,12883.58984,12902.49023,12902.49023,6876420000
2021/1/8,13037.24023,13113.08984,12939.73047,13105.2002,13105.2002,7223660000
2021/1/7,12745.41016,12966.67969,12744.82031,12939.57031,12939.57031,6777010000
2021/1/6,12601.25977,12803.29004,12569.41992,12623.34961,12623.34961,7648340000
2021/1/5,12663.12988,12809.66992,12663.12988,12802.37988,12802.37988,6904420000
2021/1/4,12950.21973,12950.21973,12537.41992,12694.66016,12694.66016,6546740000
2020/12/31,12852.95996,12904.08984,12804.75,12888.28027,12888.28027,4771390000
2020/12/30,12900.03027,12917.4502,12828.79004,12845.36035,12845.36035,5292210000
2020/12/29,12909.86035,12925.53027,12816.58984,12843.49023,12843.49023,4680780000
2020/12/28,12813.96973,12861.91016,12747.04981,12838.86035,12838.86035,5076340000
2020/12/24,12668.2002,12732.54981,12665.79981,12711.00977,12711.00977,3305950000
2020/12/23,12733.75,12737.58984,12649.59961,12653.13965,12653.13965,7028650000
2020/12/22,12715.48047,12761.23047,12606.41992,12717.55957,12717.55957,5700760000
2020/12/21,12575.59961,12706.44043,12474.03027,12690.25977,12690.25977,5156470000
2020/12/18,12786.91992,12793.46973,12611.21973,12738.17969,12738.17969,7088670000
2020/12/17,12741.63965,12760.96973,12685.98047,12752.05957,12752.05957,4994090000
2020/12/16,12607.87012,12698.11035,12568.70996,12668.16016,12668.16016,4561600000
2020/12/15,12565.28027,12596.83984,12467.57031,12595.91992,12595.91992,4377950000
2020/12/14,12427.86035,12544.30957,12426.25,12462.20996,12462.20996,4458140000
2020/12/11,12327.07031,12378.61035,12236.79981,12375.41016,12375.41016,4268140000
2020/12/10,12268.46973,12447.84961,12226.12988,12401.74023,12401.74023,4470060000
2020/12/9,12626.96973,12643.24023,12311.29981,12364.63965,12364.63965,5131720000
2020/12/8,12574.83984,12651.34961,12504.96973,12635.71973,12635.71973,4758170000
2020/12/7,12523.57031,12610,12523.12012,12596.46973,12596.46973,4741690000
2020/12/4,12479.91016,12531.20996,12450.50977,12528.48047,12528.48047,5044210000
2020/12/3,12469.16016,12538.91992,12445.36035,12467.12988,12467.12988,5182100000
2020/12/2,12390.58008,12472.25,12318.26953,12456.41016,12456.41016,5150820000
2020/12/1,12387.62012,12510.01953,12338.36035,12455.33008,12455.33008,6467180000
2020/11/30,12278.78027,12299.61035,12090.92969,12268.32031,12268.32031,7693430000
2020/11/27,12220.37012,12306.70996,12214.4502,12258.20996,12258.20996,3401890000
2020/11/25,12112.11035,12174.99023,12081.50977,12152.21973,12152.21973,4425030000
2020/11/24,11952.7002,12094.16016,11878.30957,12079.80957,12079.80957,6277790000
2020/11/23,11959.88965,12001.83008,11817.53027,11905.94043,11905.94043,5360830000
2020/11/20,11976,12017.41992,11903.57031,11906.44043,11906.44043,5319340000
2020/11/19,11863.12012,12000.29004,11842.66016,11985.42969,11985.42969,5322580000
2020/11/18,11963.36035,12027.15039,11892.54004,11894.70996,11894.70996,4699160000
2020/11/17,12030.26953,12047.12988,11964.2002,11977.49023,11977.49023,4122770000
2020/11/16,11925.36035,12035.5,11891.84961,12013.37988,12013.37988,4138920000
2020/11/13,11910.62012,11957.08984,11808.9502,11937.83984,11937.83984,3640680000
2020/11/12,11924.15039,11976.88965,11786.08984,11827.13965,11827.13965,3862690000
2020/11/11,11734.80957,11904.12988,11714.32031,11892.92969,11892.92969,3823270000
2020/11/10,11704.45996,11761.9502,11512.45996,11624.29004,11624.29004,4712950000
2020/11/9,12194.70996,12268.66016,11818.24023,11830.38965,11830.38965,5823620000
2020/11/6,12044.29004,12116.91016,11895.5,12091.34961,12091.34961,4156030000
2020/11/5,12021.76953,12117.04004,11977.07031,12078.07031,12078.07031,3823380000
2020/11/4,11627.75977,11846.45996,11564.91016,11777.01953,11777.01953,3606820000
2020/11/3,11155.84961,11356.08008,11115.54981,11279.91016,11279.91016,3190710000
2020/11/2,11152.48047,11222.51953,10957.11035,11084.75977,11084.75977,3196720000
2020/10/30,11265.7002,11293.75977,10960.01953,11052.9502,11052.9502,3662840000
2020/10/29,11214.33008,11467.37012,11187.08008,11350.74023,11350.74023,3222460000
2020/10/28,11400.48047,11426.09961,11136.09961,11142.75977,11142.75977,3912580000
2020/10/27,11560.86035,11633.49023,11503.09961,11598.9502,11598.9502,3079530000
2020/10/26,11584.16992,11708.08008,11360.73047,11504.51953,11504.51953,3186950000
2020/10/23,11680.73047,11693.00977,11569.08984,11692.57031,11692.57031,3134240000
2020/10/22,11712.63965,11739.21973,11529.73047,11662.91016,11662.91016,3414590000
2020/10/21,11686.19043,11789.45996,11646.48047,11665.37012,11665.37012,3445520000
2020/10/20,11679.08008,11801.40039,11613.75977,11677.83984,11677.83984,3483200000
2020/10/19,11913.00977,11962.46973,11606.48047,11634.34961,11634.34961,3455430000
2020/10/16,11952.12012,12034.12988,11824.13965,11852.16992,11852.16992,3156270000
2020/10/15,11767.26953,11928.62988,11765.49023,11898.57031,11898.57031,3304490000
2020/10/14,12105.09961,12159.20996,11913.57031,11985.36035,11985.36035,3393010000
2020/10/13,12131.07031,12187.78027,12032.75,12083.16992,12083.16992,3607730000
2020/10/12,11900.12012,12204.75,11880.23047,12088.11035,12088.11035,3862990000
2020/10/9,11615.57031,11727.59961,11600.86035,11725.84961,11725.84961,3475620000
2020/10/8,11576.44043,11582.78027,11510.24023,11550.94043,11550.94043,3486530000
2020/10/7,11412.65039,11519.54981,11382.48047,11503.19043,11503.19043,3891460000
2020/10/6,11476.67969,11536.41992,11256.25977,11291.26953,11291.26953,4360550000
2020/10/5,11345.24023,11512.05957,11336.07031,11509.05957,11509.05957,3597940000
2020/10/2,11328.84961,11479.08008,11225.16992,11255.69043,11255.69043,3715090000
2020/10/1,11554.95996,11606.73047,11488.59961,11583.2002,11583.2002,3978100000
2020/9/30,11328.54981,11535.00977,11328.54981,11418.05957,11418.05957,4228200000
2020/9/29,11354.7002,11396.21973,11305.79004,11322.9502,11322.9502,3363870000
2020/9/28,11332.32031,11369.40039,11243.24023,11364.4502,11364.4502,3562900000
2020/9/25,10910.5,11177.73047,10851.67969,11151.12988,11151.12988,3767230000
2020/9/24,10746.34961,11026.42969,10728.41016,10896.46973,10896.46973,4080730000
2020/9/23,11167.21973,11179.58984,10806.04981,10833.33008,10833.33008,4074600000
2020/9/22,11082.08984,11207.08008,10943.25977,11186.37012,11186.37012,3492020000
2020/9/21,10768.00977,10984.75977,10677.84961,10980.21973,10980.21973,3885200000
2020/9/18,11147.79981,11153.96973,10769.40039,10936.98047,10936.98047,5745690000
2020/9/17,10965.74023,11160.04004,10936.79981,11080.9502,11080.9502,3726750000
2020/9/16,11467.90039,11486.08984,11242.95996,11247.59961,11247.59961,3661710000
2020/9/15,11432.94043,11495.40039,11367.2002,11438.87012,11438.87012,3772820000
2020/9/14,11250.79981,11363.25,11192.82031,11277.75977,11277.75977,3716820000
2020/9/11,11251.19043,11280.41016,10945.21973,11087.40039,11087.40039,3609190000
2020/9/10,11501.42969,11566.33984,11095.94043,11154.12012,11154.12012,3814100000
2020/9/9,11308.25,11480.37012,11197.12988,11395.84961,11395.84961,3531780000
2020/9/8,11143.91016,11400.45996,11055.16016,11068.25977,11068.25977,3872230000
2020/9/4,11686.24023,11846.17969,11145.99023,11622.12988,11622.12988,4269190000
2020/9/3,12195.75,12235,11662.11035,11771.37012,11771.37012,4437500000
2020/9/2,12417.4502,12439.48047,12176.17969,12420.54004,12420.54004,3966140000
2020/9/1,12203.36035,12300.44043,12132.78027,12292.86035,12292.86035,3480780000
2020/8/31,12017.45996,12167.45996,12000.11035,12110.7002,12110.7002,3596980000
2020/8/28,11992.67969,12018.13965,11928.69043,11995.84961,11995.84961,2997810000
2020/8/27,11997.88965,12047.99023,11842.83984,11926.16016,11926.16016,3535800000
2020/8/26,11779.34961,11979.65039,11768,11971.94043,11971.94043,3441550000
2020/8/25,11610.58008,11723.9502,11580.88965,11721.80957,11721.80957,3454500000
2020/8/24,11703.33984,11728.08984,11535.54981,11626.16992,11626.16992,3885880000
2020/8/21,11476.84961,11574.79004,11461.53027,11555.16016,11555.16016,3905670000
2020/8/20,11277.04981,11497.17969,11268.45996,11477.04981,11477.04981,4170980000
2020/8/19,11397.23047,11440.21973,11303.40039,11318.63965,11318.63965,3467890000
2020/8/18,11339.75977,11421.09961,11279.08008,11399.03027,11399.03027,3199470000
2020/8/17,11231.96973,11306.46973,11228.13965,11288.57031,11288.57031,3193160000
2020/8/14,11187.82031,11213.26953,11106.92969,11164.4502,11164.4502,3491320000
2020/8/13,11174.63965,11271.21973,11139.63965,11178.37012,11178.37012,3444140000
2020/8/12,10972.07031,11190.25977,10970.87012,11157.71973,11157.71973,3716840000
2020/8/11,11039.67969,11090.91992,10855.05957,10876.08008,10876.08008,4303980000
2020/8/10,11153.50977,11159.37988,10941.87012,11085.16992,11085.16992,4018530000
2020/8/7,11235.24023,11276.29981,11044.59961,11139.38965,11139.38965,4230720000
2020/8/6,11116.49023,11282.24023,11090.5,11267.08008,11267.08008,4086290000
2020/8/5,11107.24023,11141.69043,11077.7002,11125.44043,11125.44043,4119550000
2020/8/4,11048.5,11097.84961,11002.54981,11096.54004,11096.54004,3973570000
2020/8/3,11018.01953,11085.5,10997.66992,11055.08008,11055.08008,4173600000
2020/7/31,10886.36035,10908.33984,10707.40039,10905.87988,10905.87988,4418390000
2020/7/30,10578.62988,10737.03027,10531.79004,10715.50977,10715.50977,4135200000
2020/7/29,10602.40039,10694.87988,10587.2002,10662.98047,10662.98047,3970900000
2020/7/28,10644.33984,10662.19043,10527.42969,10532.5,10532.5,3869230000
2020/7/27,10547.11035,10689.54981,10527.63965,10674.37988,10674.37988,4209900000
2020/7/24,10389.54004,10543.41992,10313.94043,10483.12988,10483.12988,4205330000
2020/7/23,10853.16016,10885.37988,10531.21973,10580.58984,10580.58984,4469470000
2020/7/22,10850.91992,10910.24023,10776.24023,10870.75,10870.75,4074020000
2020/7/21,11015.54004,11017.42969,10800.87012,10833.07031,10833.07031,5311750000
2020/7/20,10672.95996,10971.51953,10621.90039,10952.08008,10952.08008,4274340000
2020/7/17,10651.59961,10680.7002,10558.78027,10645.21973,10645.21973,4334280000
2020/7/16,10589.86035,10658.90039,10495.08984,10626.45996,10626.45996,4237290000
2020/7/15,10752.11035,10780.40039,10570.95996,10701.67969,10701.67969,4610540000
2020/7/14,10502.84961,10701.87988,10370.79004,10689.51953,10689.51953,4419480000
2020/7/13,10951.54004,11069.25977,10574.55957,10602.20996,10602.20996,4822050000
2020/7/10,10751.76953,10842.78027,10639.48047,10836.33008,10836.33008,3509810000
2020/7/9,10745.87012,10785.95996,10574.96973,10754.58984,10754.58984,3992920000
2020/7/8,10594.41016,10669.12988,10528.82031,10666.7002,10666.7002,3999180000
2020/7/7,10595.94043,10704.92969,10516.62988,10524.00977,10524.00977,4314110000
2020/7/6,10487.7002,10625.09961,10485.82031,10604.05957,10604.05957,4529480000
2020/7/2,10386.37988,10432.54981,10328.78027,10341.88965,10341.88965,4017530000
2020/7/1,10160.41016,10321.76953,10142.75,10279.25,10279.25,4595970000
2020/6/30,9970.209961,10185.34961,9956.830078,10156.84961,10156.84961,4474000000
2020/6/29,9850.549805,9965.080078,9742.889648,9961.160156,9961.160156,4306120000
2020/6/26,10087.08008,10093.98047,9837.740234,9849.360352,9849.360352,7279230000
2020/6/25,10003.5,10110.29004,9901.209961,10101.83008,10101.83008,4709620000
2020/6/24,10183.76953,10232.41992,9943.240234,10002.7002,10002.7002,5549440000
2020/6/23,10192.41992,10306.90039,10172.07031,10209.82031,10209.82031,5712450000
2020/6/22,10009,10134.63965,9989.490234,10130.33008,10130.33008,4468000000
2020/6/19,10104.62988,10121.66992,9937.80957,10008.63965,10008.63965,6068130000
2020/6/18,9972.349609,10018.55957,9942.110352,10012.04981,10012.04981,4294740000
2020/6/17,9998.860352,10058.65039,9952.5,9982.480469,9982.480469,4249680000
2020/6/16,9983.650391,10010.88965,9801.450195,9949.370117,9949.370117,4639860000
2020/6/15,9517.139648,9809.410156,9489.580078,9776.889648,9776.889648,4440650000
2020/6/12,9785.580078,9849.009766,9499.089844,9663.780273,9663.780273,4366190000
2020/6/11,9907.55957,9978.19043,9586.25,9588.480469,9588.480469,5271000000
2020/6/10,10037.98047,10155.2002,10022.44043,10094.25977,10094.25977,5128400000
2020/6/9,9861.179688,10006.90039,9859,9967.169922,9967.169922,5281860000
2020/6/8,9805.69043,9904.519531,9753.870117,9901.519531,9901.519531,6143120000
2020/6/5,9673.089844,9846.629883,9659.450195,9824.389648,9824.389648,6572850000
2020/6/4,9672.169922,9741.969727,9577.709961,9629.660156,9629.660156,6074320000
2020/6/3,9689.719727,9729.69043,9648.929688,9704.69043,9704.69043,4638380000
2020/6/2,9603.179688,9660.080078,9511.879883,9657.30957,9657.30957,3962460000
2020/6/1,9526.429688,9609.379883,9515.339844,9598.889648,9598.889648,3824770000
2020/5/29,9440.639648,9573.549805,9379.929688,9555.530273,9555.530273,4710060000
2020/5/28,9404.830078,9568.889648,9391.839844,9416.709961,9416.709961,4064220000
2020/5/27,9366.629883,9445.05957,9182.450195,9442.049805,9442.049805,4462450000
2020/5/26,9570.530273,9570.530273,9379.900391,9389.980469,9389.980469,4432310000
2020/5/22,9363.669922,9421.929688,9325.070313,9413.990234,9413.990234,3641830000
2020/5/21,9487.629883,9515.049805,9361.830078,9377.990234,9377.990234,3725950000
2020/5/20,9415.25,9498.280273,9412.830078,9485.019531,9485.019531,4292470000
2020/5/19,9326.280273,9422.900391,9296.25,9298.540039,9298.540039,4144770000
2020/5/18,9281.360352,9367.540039,9248.780273,9331.929688,9331.929688,4318310000
2020/5/15,8976.290039,9157.459961,8958.080078,9152.639648,9152.639648,4221500000
2020/5/14,8946.450195,9097.75,8860.769531,9094.419922,9094.419922,3945080000
2020/5/13,9123.69043,9209.490234,8890.160156,9000.080078,9000.080078,4244110000
2020/5/12,9326.05957,9354.450195,9109.089844,9112.450195,9112.450195,4315070000
2020/5/11,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3898690000
2020/5/8,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3777340000
2020/5/7,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3762070000
2020/5/6,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3620030000
2020/5/5,8922.389648,9031,8900.570313,8930.620117,8930.620117,3913360000
2020/5/4,8683.94043,8840.330078,8665.400391,8834.110352,8834.110352,3422150000
2020/5/1,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3722520000
2020/4/30,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4316380000
2020/4/29,8871.040039,9025.820313,8832,8982.759766,8982.759766,4378540000
2020/4/28,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3707540000
2020/4/27,8865.580078,8887.620117,8803.889648,8837.660156,8837.660156,3678460000
2020/4/24,8666.570313,8791.360352,8599.990234,8786.599609,8786.599609,3673170000
2020/4/23,8693.730469,8796.490234,8624.629883,8641.5,8641.5,3734720000
2020/4/22,8575.570313,8708.480469,8550.610352,8664.639648,8664.639648,3025060000
2020/4/21,8639.740234,8663.089844,8359.839844,8403,8403,3756290000
2020/4/20,8742.540039,8855.179688,8725.330078,8726.509766,8726.509766,3796950000
2020/4/17,8876.660156,8879.240234,8704.379883,8832.410156,8832.410156,4335020000
2020/4/16,8689.089844,8793.349609,8605.509766,8757.830078,8757.830078,3995870000
2020/4/15,8548.469727,8666.240234,8500.55957,8591.959961,8591.959961,3333750000
2020/4/14,8489.269531,8708.549805,8470.740234,8692.160156,8692.160156,3732820000
2020/4/13,8209.679688,8338.150391,8158.580078,8332.740234,8332.740234,3146860000
2020/4/9,8284.30957,8334.230469,8167.930176,8238.530273,8238.530273,4123670000
2020/4/8,8134.299805,8254.410156,8058.410156,8229.540039,8229.540039,3470730000
2020/4/7,8287.480469,8305.589844,8043.069824,8049.310059,8049.310059,4069410000
2020/4/6,7819.060059,8110.660156,7763.089844,8081.660156,8081.660156,3849100000
2020/4/3,7631.569824,7673.490234,7439.779785,7528.109863,7528.109863,3279100000
2020/4/2,7445.879883,7641.870117,7432.279785,7635.660156,7635.660156,3608190000
2020/4/1,7582.779785,7701.680176,7423.970215,7486.290039,7486.290039,3685510000
2020/3/31,7855.740234,8011.600098,7765.459961,7813.5,7813.5,4059700000
2020/3/30,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3846900000
2020/3/27,7657.439941,7817.740234,7580.220215,7588.370117,7588.370117,3977010000
2020/3/26,7549.830078,7913.109863,7549.830078,7897.129883,7897.129883,3999850000
2020/3/25,7543.959961,7777.609863,7390.410156,7469.620117,7469.620117,4666440000
2020/3/24,7349,7555.910156,7304.390137,7553.830078,7553.830078,4417380000
2020/3/23,6952.709961,7145.290039,6771.910156,7006.919922,7006.919922,4330610000
2020/3/20,7391.220215,7487.830078,6969.77002,6994.290039,6994.290039,5239940000
2020/3/19,7190.209961,7514.140137,7037.470215,7288.52002,7288.52002,4762170000
2020/3/18,7023.859863,7336.879883,6837.529785,7175.180176,7175.180176,4890820000
2020/3/17,7198.529785,7550.129883,6959.149902,7473.950195,7473.950195,4900000000
2020/3/16,7502.259766,7563.450195,6993.609863,7020.379883,7020.379883,4594360000
2020/3/13,7683.040039,7998.509766,7301.879883,7995.259766,7995.259766,4685890000
2020/3/12,7452.759766,7808.310059,7255.620117,7263.649902,7263.649902,5066530000
2020/3/11,8166.259766,8224.730469,7900.990234,8006.120117,8006.120117,4273890000
2020/3/10,8213.969727,8376.44043,7942.129883,8372.269531,8372.269531,4431930000
2020/3/9,7912.140137,8241.769531,7912.140137,7948.029785,7948.029785,4530350000
2020/3/6,8395.950195,8571.879883,8319.900391,8530.339844,8530.339844,4279850000
2020/3/5,8713.19043,8864.19043,8613.910156,8671.660156,8671.660156,3748090000
2020/3/4,8745.639648,8952.110352,8669.759766,8949.280273,8949.280273,3602870000
2020/3/3,8892.679688,9000.459961,8516.580078,8594.490234,8594.490234,4336700000
2020/3/2,8569.910156,8879.389648,8446.5,8877.980469,8877.980469,4232760000
2020/2/28,8133.850098,8490.469727,8133.850098,8461.830078,8461.830078,5301170000
2020/2/27,8632.540039,8786.679688,8430.530273,8436.669922,8436.669922,4536080000
2020/2/26,8883.009766,9032.879883,8813.919922,8873.759766,8873.759766,3567830000
2020/2/25,9167.330078,9183.780273,8807.110352,8834.870117,8834.870117,3583400000
2020/2/24,9055.299805,9194.910156,9028.870117,9079.629883,9079.629883,3177000000
2020/2/21,9582.540039,9594,9406.379883,9446.69043,9446.69043,2743010000
2020/2/20,9696.660156,9714.230469,9513.230469,9627.830078,9627.830078,2735610000
2020/2/19,9683.94043,9736.570313,9676.070313,9718.730469,9718.730469,2462530000
2020/2/18,9567.280273,9647.719727,9567.280273,9629.799805,9629.799805,2273460000
2020/2/14,9613.879883,9634.75,9583.080078,9623.580078,9623.580078,2222240000
2020/2/13,9540.669922,9636.410156,9532.740234,9595.700195,9595.700195,2239270000
2020/2/12,9569.820313,9615.910156,9552.030273,9613.200195,9613.200195,2355000000
2020/2/11,9567.80957,9600.049805,9493.629883,9517.860352,9517.860352,2423670000
2020/2/10,9373.200195,9517.740234,9373.200195,9516.839844,9516.839844,2179310000
2020/2/7,9397.769531,9453.240234,9376.910156,9401.099609,9401.099609,2238670000
2020/2/6,9395.69043,9448.719727,9357.860352,9445.919922,9445.919922,2267300000
2020/2/5,9441.339844,9442.75,9311.879883,9367.480469,9367.480469,2462470000
2020/2/4,9256.94043,9352.959961,9224.860352,9334.05957,9334.05957,2445420000
2020/2/3,9033.519531,9148.5,9031.070313,9126.230469,9126.230469,2420510000
2020/1/31,9169.910156,9170.219727,8961.589844,8991.509766,8991.509766,2685840000
2020/1/30,9038.919922,9140.69043,9019.719727,9136.089844,9136.089844,2333500000
2020/1/29,9141.519531,9153.080078,9067.290039,9101.610352,9101.610352,2223480000
2020/1/28,9013.230469,9111.320313,8994.280273,9090.929688,9090.929688,2157830000
2020/1/27,8913.160156,9001.44043,8910.969727,8952.179688,8952.179688,2583330000
2020/1/24,9266.349609,9272.370117,9101.44043,9141.469727,9141.469727,2611710000
2020/1/23,9186.139648,9221.129883,9145.230469,9216.980469,9216.980469,2460050000
2020/1/22,9212.349609,9242.480469,9179.269531,9188.580078,9188.580078,2449390000
2020/1/21,9145.639648,9187.419922,9141.780273,9166.629883,9166.629883,2684540000
2020/1/17,9159.480469,9176.469727,9118.980469,9173.730469,9173.730469,2522670000
2020/1/16,9088.080078,9126.070313,9066.30957,9125,9125,2301400000
2020/1/15,9039.30957,9078.870117,9008.950195,9035.669922,9035.669922,2435650000
2020/1/14,9068.019531,9080.160156,9020.919922,9033.419922,9033.419922,2542170000
2020/1/13,9007.94043,9071.530273,8991.349609,9070.650391,9070.650391,2530270000
2020/1/10,9021.879883,9024.870117,8951.830078,8966.639648,8966.639648,2378990000
2020/1/9,8990.040039,9004.549805,8938.530273,8989.629883,8989.629883,2534700000
